route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,avg_riders,day_count
P69,,P69 - TRAFFORD FLYER,East Liberty,Bus,2021-03-01,202103,WEEKDAY,81.6521739130435,23
P7,,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2021-03-01,202103,WEEKDAY,142.826086956522,23
P71,,P71 - SWISSVALE FLYER,East Liberty,Bus,2021-03-01,202103,WEEKDAY,72.0869565217391,23
P76,,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2021-03-01,202103,WEEKDAY,153.086956521739,23
P78,,P78 - OAKMONT FLYER,East Liberty,Bus,2021-03-01,202103,WEEKDAY,474.260869565217,23
Y1,,Y1 - LARGE FLYER,West Mifflin,Bus,2021-03-01,202103,WEEKDAY,60.0869565217391,23
Y45,,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2021-03-01,202103,WEEKDAY,50.1304347826087,23
Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2021-03-01,202103,WEEKDAY,608.782608695652,23
Y47,,Y47 - CURRY FLYER,West Mifflin,Bus,2021-03-01,202103,WEEKDAY,385.04347826087,23
Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2021-03-01,202103,WEEKDAY,495.304347826087,23
BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Rail,2021-03-01,202103,SAT.,409.5,4
RED,,RED - Castle Shannon via Beechview,South Hills Village,Rail,2021-03-01,202103,SAT.,2055.25,4
SLVR,,SLVR - Libary via Overbrook,South Hills Village,Rail,2021-03-01,202103,SAT.,581.75,4
BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Rail,2021-03-01,202103,SUN.,312.75,4
RED,,RED - Castle Shannon via Beechview,South Hills Village,Rail,2021-03-01,202103,SUN.,1443.5,4
SLVR,,SLVR - Libary via Overbrook,South Hills Village,Rail,2021-03-01,202103,SUN.,421.25,4
BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Rail,2021-03-01,202103,WEEKDAY,1423.04347826087,23
RED,,RED - Castle Shannon via Beechview,South Hills Village,Rail,2021-03-01,202103,WEEKDAY,2297.4347826087,23
SLVR,,SLVR - Libary via Overbrook,South Hills Village,Rail,2021-03-01,202103,WEEKDAY,1017.5652173913,23
MI,,MONONGAHELA INCLINE,Incline,Incline,2021-03-01,202103,SAT.,1601,4
MI,,MONONGAHELA INCLINE,Incline,Incline,2021-03-01,202103,SUN.,871.5,4
MI,,MONONGAHELA INCLINE,Incline,Incline,2021-03-01,202103,WEEKDAY,461.913043478261,23
1,,1 - FREEPORT ROAD,Ross,Bus,2021-04-01,202104,SAT.,1019.75,4
11,,11 - FINEVIEW,Ross,Bus,2021-04-01,202104,SAT.,98.5,4
12,,12 - MCKNIGHT,Ross,Bus,2021-04-01,202104,SAT.,909.25,4
13,,13 - BELLEVUE,Ross,Bus,2021-04-01,202104,SAT.,829.75,4
14,,14 - OHIO VALLEY,Ross,Bus,2021-04-01,202104,SAT.,353,4
15,,15 - CHARLES,Ross,Bus,2021-04-01,202104,SAT.,432.25,4
16,,16 - BRIGHTON,Ross,Bus,2021-04-01,202104,SAT.,1240.5,4
17,,17 - SHADELAND,Ross,Bus,2021-04-01,202104,SAT.,317.5,4
2,,2 - MOUNT ROYAL,Ross,Bus,2021-04-01,202104,SAT.,114.25,4
20,,20 - KENNEDY,Collier,Bus,2021-04-01,202104,SAT.,147.5,4
21,,21 - CORAOPOLIS,Collier,Bus,2021-04-01,202104,SAT.,398.25,4
22,,22 - MCCOY,Collier,Bus,2021-04-01,202104,SAT.,243.5,4
24,,24 - WEST PARK,Collier,Bus,2021-04-01,202104,SAT.,717.25,4
26,,26 - CHARTIERS,Collier,Bus,2021-04-01,202104,SAT.,345.25,4
27,,27 - FAIRYWOOD,Collier,Bus,2021-04-01,202104,SAT.,348.5,4
28X,,28X - AIRPORT FLYER,East Liberty,Bus,2021-04-01,202104,SAT.,749.75,4
29,,29 - ROBINSON,Collier,Bus,2021-04-01,202104,SAT.,318.5,4
31,,31 - BRIDGEVILLE,Collier,Bus,2021-04-01,202104,SAT.,414.75,4
36,,36 - BANKSVILLE,Collier,Bus,2021-04-01,202104,SAT.,85,4
38,,38 - GREEN TREE,Collier,Bus,2021-04-01,202104,SAT.,150.75,4
39,,39 - BROOKLINE,Collier,Bus,2021-04-01,202104,SAT.,173,4
4,,4 - TROY HILL,Ross,Bus,2021-04-01,202104,SAT.,109,4
40,,40 - MOUNT WASHINGTON,Collier,Bus,2021-04-01,202104,SAT.,100,4
41,,41 - BOWER HILL,Collier,Bus,2021-04-01,202104,SAT.,248.5,4
43,,43 - BAILEY,Collier,Bus,2021-04-01,202104,SAT.,152,4
44,,44 - VIA KNOXVILLE,Collier,Bus,2021-04-01,202104,SAT.,147,4
48,,48 - ARLINGTON,Collier,Bus,2021-04-01,202104,SAT.,1086.5,4
51,,51 - CARRICK,West Mifflin,Bus,2021-04-01,202104,SAT.,3086.5,4
53,,53 - HOMESTEAD PARK,West Mifflin,Bus,2021-04-01,202104,SAT.,244.25,4
54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2021-04-01,202104,SAT.,1536.75,4
55,,55 - GLASSPORT,West Mifflin,Bus,2021-04-01,202104,SAT.,523.25,4
56,,56 - LINCOLN PLACE,West Mifflin,Bus,2021-04-01,202104,SAT.,368.25,4
57,,57 - HAZELWOOD,West Mifflin,Bus,2021-04-01,202104,SAT.,456.75,4
58,,58 - GREENFIELD,East Liberty,Bus,2021-04-01,202104,SAT.,110.75,4
59,,59 - MON VALLEY,West Mifflin,Bus,2021-04-01,202104,SAT.,1312,4
6,,6 - SPRING HILL,Ross,Bus,2021-04-01,202104,SAT.,267.25,4
60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2021-04-01,202104,SAT.,111.25,4
61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2021-04-01,202104,SAT.,1572.5,4
61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2021-04-01,202104,SAT.,1388,4
61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2021-04-01,202104,SAT.,2140.5,4
61D,,61D - MURRAY,West Mifflin,Bus,2021-04-01,202104,SAT.,1668.25,4
64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2021-04-01,202104,SAT.,977.5,4
67,,67 - MONROEVILLE,East Liberty,Bus,2021-04-01,202104,SAT.,542,4
69,,69 - TRAFFORD,East Liberty,Bus,2021-04-01,202104,SAT.,172.25,4
71A,,71A - NEGLEY,East Liberty,Bus,2021-04-01,202104,SAT.,1331,4
71B,,71B - HIGHLAND PARK,East Liberty,Bus,2021-04-01,202104,SAT.,1188.25,4
71C,,71C - POINT BREEZE,East Liberty,Bus,2021-04-01,202104,SAT.,1633.5,4
71D,,71D - HAMILTON,East Liberty,Bus,2021-04-01,202104,SAT.,1056,4
74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2021-04-01,202104,SAT.,252.5,4
75,,75 - ELLSWORTH,East Liberty,Bus,2021-04-01,202104,SAT.,1130,4
77,,77 - PENN HILLS,East Liberty,Bus,2021-04-01,202104,SAT.,508.75,4
79,,79 - EAST HILLS,East Liberty,Bus,2021-04-01,202104,SAT.,348.25,4
8,,8 - PERRYSVILLE,Ross,Bus,2021-04-01,202104,SAT.,868,4
81,,81 - OAK HILL,West Mifflin,Bus,2021-04-01,202104,SAT.,604,4
82,,82 - LINCOLN,East Liberty,Bus,2021-04-01,202104,SAT.,1607.25,4
83,,83 - BEDFORD HILL,West Mifflin,Bus,2021-04-01,202104,SAT.,867.5,4
86,,86 - LIBERTY,East Liberty,Bus,2021-04-01,202104,SAT.,1416,4
87,,87 - FRIENDSHIP,East Liberty,Bus,2021-04-01,202104,SAT.,295.5,4
88,,88 - PENN,East Liberty,Bus,2021-04-01,202104,SAT.,1131,4
89,,89 - GARFIELD COMMONS,East Liberty,Bus,2021-04-01,202104,SAT.,127.25,4
91,,91 - BUTLER STREET,Ross,Bus,2021-04-01,202104,SAT.,1114.75,4
93,,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2021-04-01,202104,SAT.,332.5,4
G2,,G2 - WEST BUSWAY,Collier,Bus,2021-04-01,202104,SAT.,536.5,4
P1,,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2021-04-01,202104,SAT.,2155,4
P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2021-04-01,202104,SAT.,553,4
Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2021-04-01,202104,SAT.,425.75,4
Y47,,Y47 - CURRY FLYER,West Mifflin,Bus,2021-04-01,202104,SAT.,241,4
Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2021-04-01,202104,SAT.,408.25,4
1,,1 - FREEPORT ROAD,Ross,Bus,2021-04-01,202104,SUN.,706.75,4
11,,11 - FINEVIEW,Ross,Bus,2021-04-01,202104,SUN.,97,4
12,,12 - MCKNIGHT,Ross,Bus,2021-04-01,202104,SUN.,500.75,4
13,,13 - BELLEVUE,Ross,Bus,2021-04-01,202104,SUN.,415,4
14,,14 - OHIO VALLEY,Ross,Bus,2021-04-01,202104,SUN.,204,4
15,,15 - CHARLES,Ross,Bus,2021-04-01,202104,SUN.,248,4
16,,16 - BRIGHTON,Ross,Bus,2021-04-01,202104,SUN.,847.25,4
17,,17 - SHADELAND,Ross,Bus,2021-04-01,202104,SUN.,298,4
2,,2 - MOUNT ROYAL,Ross,Bus,2021-04-01,202104,SUN.,62.25,4
20,,20 - KENNEDY,Collier,Bus,2021-04-01,202104,SUN.,46.5,4
21,,21 - CORAOPOLIS,Collier,Bus,2021-04-01,202104,SUN.,284.5,4
22,,22 - MCCOY,Collier,Bus,2021-04-01,202104,SUN.,77.5,4
24,,24 - WEST PARK,Collier,Bus,2021-04-01,202104,SUN.,426,4
26,,26 - CHARTIERS,Collier,Bus,2021-04-01,202104,SUN.,191,4
27,,27 - FAIRYWOOD,Collier,Bus,2021-04-01,202104,SUN.,262,4
28X,,28X - AIRPORT FLYER,East Liberty,Bus,2021-04-01,202104,SUN.,644,4
29,,29 - ROBINSON,Collier,Bus,2021-04-01,202104,SUN.,168.5,4
31,,31 - BRIDGEVILLE,Collier,Bus,2021-04-01,202104,SUN.,264.75,4
36,,36 - BANKSVILLE,Collier,Bus,2021-04-01,202104,SUN.,44.75,4
38,,38 - GREEN TREE,Collier,Bus,2021-04-01,202104,SUN.,83.25,4
39,,39 - BROOKLINE,Collier,Bus,2021-04-01,202104,SUN.,80,4
40,,40 - MOUNT WASHINGTON,Collier,Bus,2021-04-01,202104,SUN.,49,4
41,,41 - BOWER HILL,Collier,Bus,2021-04-01,202104,SUN.,123.5,4
43,,43 - BAILEY,Collier,Bus,2021-04-01,202104,SUN.,119.25,4
44,,44 - VIA KNOXVILLE,Collier,Bus,2021-04-01,202104,SUN.,101.5,4
48,,48 - ARLINGTON,Collier,Bus,2021-04-01,202104,SUN.,544.5,4
51,,51 - CARRICK,West Mifflin,Bus,2021-04-01,202104,SUN.,1956,4
53,,53 - HOMESTEAD PARK,West Mifflin,Bus,2021-04-01,202104,SUN.,91.75,4
54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2021-04-01,202104,SUN.,624.5,4
55,,55 - GLASSPORT,West Mifflin,Bus,2021-04-01,202104,SUN.,407.5,4
56,,56 - LINCOLN PLACE,West Mifflin,Bus,2021-04-01,202104,SUN.,244.5,4
57,,57 - HAZELWOOD,West Mifflin,Bus,2021-04-01,202104,SUN.,304.75,4
58,,58 - GREENFIELD,East Liberty,Bus,2021-04-01,202104,SUN.,61.75,4
59,,59 - MON VALLEY,West Mifflin,Bus,2021-04-01,202104,SUN.,810.5,4
6,,6 - SPRING HILL,Ross,Bus,2021-04-01,202104,SUN.,223.5,4
60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2021-04-01,202104,SUN.,52.75,4
61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2021-04-01,202104,SUN.,1062.75,4
61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2021-04-01,202104,SUN.,855.5,4
61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2021-04-01,202104,SUN.,1513,4
61D,,61D - MURRAY,West Mifflin,Bus,2021-04-01,202104,SUN.,1020.5,4
64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2021-04-01,202104,SUN.,536.5,4
67,,67 - MONROEVILLE,East Liberty,Bus,2021-04-01,202104,SUN.,300.75,4
69,,69 - TRAFFORD,East Liberty,Bus,2021-04-01,202104,SUN.,113.5,4
71A,,71A - NEGLEY,East Liberty,Bus,2021-04-01,202104,SUN.,869.5,4
71B,,71B - HIGHLAND PARK,East Liberty,Bus,2021-04-01,202104,SUN.,604.5,4
71C,,71C - POINT BREEZE,East Liberty,Bus,2021-04-01,202104,SUN.,1018.5,4
71D,,71D - HAMILTON,East Liberty,Bus,2021-04-01,202104,SUN.,712.75,4
74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2021-04-01,202104,SUN.,59.75,4
75,,75 - ELLSWORTH,East Liberty,Bus,2021-04-01,202104,SUN.,708.5,4
77,,77 - PENN HILLS,East Liberty,Bus,2021-04-01,202104,SUN.,381,4
79,,79 - EAST HILLS,East Liberty,Bus,2021-04-01,202104,SUN.,192.5,4
8,,8 - PERRYSVILLE,Ross,Bus,2021-04-01,202104,SUN.,518.25,4
81,,81 - OAK HILL,West Mifflin,Bus,2021-04-01,202104,SUN.,318.75,4
82,,82 - LINCOLN,East Liberty,Bus,2021-04-01,202104,SUN.,1086.25,4
83,,83 - BEDFORD HILL,West Mifflin,Bus,2021-04-01,202104,SUN.,506,4
86,,86 - LIBERTY,East Liberty,Bus,2021-04-01,202104,SUN.,723,4
87,,87 - FRIENDSHIP,East Liberty,Bus,2021-04-01,202104,SUN.,105.75,4
88,,88 - PENN,East Liberty,Bus,2021-04-01,202104,SUN.,447,4
89,,89 - GARFIELD COMMONS,East Liberty,Bus,2021-04-01,202104,SUN.,61,4
91,,91 - BUTLER STREET,Ross,Bus,2021-04-01,202104,SUN.,532.5,4
93,,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2021-04-01,202104,SUN.,201,4
G2,,G2 - WEST BUSWAY,Collier,Bus,2021-04-01,202104,SUN.,414,4
P1,,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2021-04-01,202104,SUN.,1342.75,4
P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2021-04-01,202104,SUN.,345.5,4
Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2021-04-01,202104,SUN.,315.25,4
Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2021-04-01,202104,SUN.,239.25,4
1,,1 - FREEPORT ROAD,Ross,Bus,2021-04-01,202104,WEEKDAY,1274.04545454545,22
11,,11 - FINEVIEW,Ross,Bus,2021-04-01,202104,WEEKDAY,311.318181818182,22
12,,12 - MCKNIGHT,Ross,Bus,2021-04-01,202104,WEEKDAY,740.909090909091,22
13,,13 - BELLEVUE,Ross,Bus,2021-04-01,202104,WEEKDAY,1022.22727272727,22
14,,14 - OHIO VALLEY,Ross,Bus,2021-04-01,202104,WEEKDAY,656.636363636364,22
15,,15 - CHARLES,Ross,Bus,2021-04-01,202104,WEEKDAY,484.636363636364,22
16,,16 - BRIGHTON,Ross,Bus,2021-04-01,202104,WEEKDAY,1739.40909090909,22
17,,17 - SHADELAND,Ross,Bus,2021-04-01,202104,WEEKDAY,693.681818181818,22
18,,18 - MANCHESTER,Ross,Bus,2021-04-01,202104,WEEKDAY,45.3636363636364,22
19L,,19L - EMSWORTH LIMITED,Ross,Bus,2021-04-01,202104,WEEKDAY,151.909090909091,22
2,,2 - MOUNT ROYAL,Ross,Bus,2021-04-01,202104,WEEKDAY,415.454545454545,22
20,,20 - KENNEDY,Collier,Bus,2021-04-01,202104,WEEKDAY,283.954545454545,22
21,,21 - CORAOPOLIS,Collier,Bus,2021-04-01,202104,WEEKDAY,657.545454545455,22
22,,22 - MCCOY,Collier,Bus,2021-04-01,202104,WEEKDAY,346.5,22
24,,24 - WEST PARK,Collier,Bus,2021-04-01,202104,WEEKDAY,807.636363636364,22
26,,26 - CHARTIERS,Collier,Bus,2021-04-01,202104,WEEKDAY,440.818181818182,22
27,,27 - FAIRYWOOD,Collier,Bus,2021-04-01,202104,WEEKDAY,497.227272727273,22
28X,,28X - AIRPORT FLYER,East Liberty,Bus,2021-04-01,202104,WEEKDAY,801.818181818182,22
29,,29 - ROBINSON,Collier,Bus,2021-04-01,202104,WEEKDAY,545.136363636364,22
31,,31 - BRIDGEVILLE,Collier,Bus,2021-04-01,202104,WEEKDAY,649.045454545455,22
36,,36 - BANKSVILLE,Collier,Bus,2021-04-01,202104,WEEKDAY,162.818181818182,22
38,,38 - GREEN TREE,Collier,Bus,2021-04-01,202104,WEEKDAY,343.909090909091,22
39,,39 - BROOKLINE,Collier,Bus,2021-04-01,202104,WEEKDAY,412.772727272727,22
4,,4 - TROY HILL,Ross,Bus,2021-04-01,202104,WEEKDAY,211.954545454545,22
40,,40 - MOUNT WASHINGTON,Collier,Bus,2021-04-01,202104,WEEKDAY,186.863636363636,22
41,,41 - BOWER HILL,Collier,Bus,2021-04-01,202104,WEEKDAY,507.090909090909,22
43,,43 - BAILEY,Collier,Bus,2021-04-01,202104,WEEKDAY,190.909090909091,22
44,,44 - VIA KNOXVILLE,Collier,Bus,2021-04-01,202104,WEEKDAY,464.772727272727,22
48,,48 - ARLINGTON,Collier,Bus,2021-04-01,202104,WEEKDAY,1130.36363636364,22
51,,51 - CARRICK,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,4058.63636363636,22
51L,,51L - CARRICK LIMITED,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,210.818181818182,22
52L,,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,137.681818181818,22
53L,,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,595.818181818182,22
54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2021-04-01,202104,WEEKDAY,1928.77272727273,22
55,,55 - GLASSPORT,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,605.454545454545,22
56,,56 - LINCOLN PLACE,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,690.454545454545,22
57,,57 - HAZELWOOD,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,485.181818181818,22
58,,58 - GREENFIELD,East Liberty,Bus,2021-04-01,202104,WEEKDAY,214.636363636364,22
59,,59 - MON VALLEY,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,1668.86363636364,22
6,,6 - SPRING HILL,Ross,Bus,2021-04-01,202104,WEEKDAY,543,22
60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,285.545454545455,22
61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,1928.90909090909,22
61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,1628.09090909091,22
61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,2481.5,22
61D,,61D - MURRAY,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,2096.90909090909,22
64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,1020.31818181818,22
65,,65 - SQUIRREL HILL,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,35.5454545454545,22
67,,67 - MONROEVILLE,East Liberty,Bus,2021-04-01,202104,WEEKDAY,755.5,22
69,,69 - TRAFFORD,East Liberty,Bus,2021-04-01,202104,WEEKDAY,612.227272727273,22
7,,7 - SPRING GARDEN,Ross,Bus,2021-04-01,202104,WEEKDAY,64.6818181818182,22
71,,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2021-04-01,202104,WEEKDAY,41.3181818181818,22
71A,,71A - NEGLEY,East Liberty,Bus,2021-04-01,202104,WEEKDAY,2054.36363636364,22
71B,,71B - HIGHLAND PARK,East Liberty,Bus,2021-04-01,202104,WEEKDAY,1721,22
71C,,71C - POINT BREEZE,East Liberty,Bus,2021-04-01,202104,WEEKDAY,2331.86363636364,22
71D,,71D - HAMILTON,East Liberty,Bus,2021-04-01,202104,WEEKDAY,1623.45454545455,22
74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2021-04-01,202104,WEEKDAY,365,22
75,,75 - ELLSWORTH,East Liberty,Bus,2021-04-01,202104,WEEKDAY,1515.31818181818,22
77,,77 - PENN HILLS,East Liberty,Bus,2021-04-01,202104,WEEKDAY,1030.77272727273,22
79,,79 - EAST HILLS,East Liberty,Bus,2021-04-01,202104,WEEKDAY,565.363636363636,22
8,,8 - PERRYSVILLE,Ross,Bus,2021-04-01,202104,WEEKDAY,1287.09090909091,22
81,,81 - OAK HILL,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,848.272727272727,22
82,,82 - LINCOLN,East Liberty,Bus,2021-04-01,202104,WEEKDAY,2005.63636363636,22
83,,83 - BEDFORD HILL,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,1209.95454545455,22
86,,86 - LIBERTY,East Liberty,Bus,2021-04-01,202104,WEEKDAY,1287.59090909091,22
87,,87 - FRIENDSHIP,East Liberty,Bus,2021-04-01,202104,WEEKDAY,854.045454545455,22
88,,88 - PENN,East Liberty,Bus,2021-04-01,202104,WEEKDAY,851.181818181818,22
89,,89 - GARFIELD COMMONS,East Liberty,Bus,2021-04-01,202104,WEEKDAY,125,22
91,,91 - BUTLER STREET,Ross,Bus,2021-04-01,202104,WEEKDAY,1626.36363636364,22
93,,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,843.5,22
G2,,G2 - WEST BUSWAY,Collier,Bus,2021-04-01,202104,WEEKDAY,934.272727272727,22
G3,,G3 - MOON FLYER,Collier,Bus,2021-04-01,202104,WEEKDAY,79,22
G31,,G31 - BRIDGEVILLE FLYER,Collier,Bus,2021-04-01,202104,WEEKDAY,93.9545454545455,22
MNT,,,,Bus,2021-04-01,202104,WEEKDAY,8.86363636363636,22
O1,,O1 - ROSS FLYER,Ross,Bus,2021-04-01,202104,WEEKDAY,72.3636363636364,22
O12,,O12 - MCKNIGHT FLYER,Ross,Bus,2021-04-01,202104,WEEKDAY,166.136363636364,22
O5,,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2021-04-01,202104,WEEKDAY,20.0909090909091,22
P1,,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2021-04-01,202104,WEEKDAY,2897.09090909091,22
P10,,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2021-04-01,202104,WEEKDAY,141.909090909091,22
P12,,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2021-04-01,202104,WEEKDAY,107.863636363636,22
P13,,P13 - MOUNT ROYAL FLYER,Ross,Bus,2021-04-01,202104,WEEKDAY,34.3181818181818,22
P16,,P16 - PENN HILLS FLYER,East Liberty,Bus,2021-04-01,202104,WEEKDAY,180.090909090909,22
P17,,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2021-04-01,202104,WEEKDAY,125.363636363636,22
P2,,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2021-04-01,202104,WEEKDAY,198.772727272727,22
P3,,P3 - EAST BUSWAY-OAKLAND,East Liberty,Bus,2021-04-01,202104,WEEKDAY,857.727272727273,22
P67,,P67 - MONROEVILLE FLYER,East Liberty,Bus,2021-04-01,202104,WEEKDAY,95.5,22
P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2021-04-01,202104,WEEKDAY,716.727272727273,22
P69,,P69 - TRAFFORD FLYER,East Liberty,Bus,2021-04-01,202104,WEEKDAY,85.1818181818182,22
P7,,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,148.318181818182,22
P71,,P71 - SWISSVALE FLYER,East Liberty,Bus,2021-04-01,202104,WEEKDAY,70.4090909090909,22
P76,,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,151.090909090909,22
P78,,P78 - OAKMONT FLYER,East Liberty,Bus,2021-04-01,202104,WEEKDAY,464.681818181818,22
Y1,,Y1 - LARGE FLYER,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,57.4545454545455,22
Y45,,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,52.2727272727273,22
Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,657.5,22
Y47,,Y47 - CURRY FLYER,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,416.318181818182,22
Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2021-04-01,202104,WEEKDAY,542.909090909091,22
BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Rail,2021-04-01,202104,SAT.,514.5,4
RED,,RED - Castle Shannon via Beechview,South Hills Village,Rail,2021-04-01,202104,SAT.,2342.5,4
SLVR,,SLVR - Libary via Overbrook,South Hills Village,Rail,2021-04-01,202104,SAT.,564,4
BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Rail,2021-04-01,202104,SUN.,361,4
RED,,RED - Castle Shannon via Beechview,South Hills Village,Rail,2021-04-01,202104,SUN.,1609.25,4
SLVR,,SLVR - Libary via Overbrook,South Hills Village,Rail,2021-04-01,202104,SUN.,421.75,4
BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Rail,2021-04-01,202104,WEEKDAY,1510.09090909091,22
RED,,RED - Castle Shannon via Beechview,South Hills Village,Rail,2021-04-01,202104,WEEKDAY,2545.5,22
SLVR,,SLVR - Libary via Overbrook,South Hills Village,Rail,2021-04-01,202104,WEEKDAY,1152.18181818182,22
MI,,MONONGAHELA INCLINE,Incline,Incline,2021-04-01,202104,SAT.,1556.75,4
MI,,MONONGAHELA INCLINE,Incline,Incline,2021-04-01,202104,SUN.,766.5,4
MI,,MONONGAHELA INCLINE,Incline,Incline,2021-04-01,202104,WEEKDAY,458.227272727273,22
1,,1 - FREEPORT ROAD,Ross,Bus,2021-05-01,202105,SAT.,1031,5
11,,11 - FINEVIEW,Ross,Bus,2021-05-01,202105,SAT.,119,5
12,,12 - MCKNIGHT,Ross,Bus,2021-05-01,202105,SAT.,866,5
13,,13 - BELLEVUE,Ross,Bus,2021-05-01,202105,SAT.,840.2,5
14,,14 - OHIO VALLEY,Ross,Bus,2021-05-01,202105,SAT.,327,5
15,,15 - CHARLES,Ross,Bus,2021-05-01,202105,SAT.,434.6,5
16,,16 - BRIGHTON,Ross,Bus,2021-05-01,202105,SAT.,1222.4,5
17,,17 - SHADELAND,Ross,Bus,2021-05-01,202105,SAT.,330.4,5
2,,2 - MOUNT ROYAL,Ross,Bus,2021-05-01,202105,SAT.,147.6,5
20,,20 - KENNEDY,Collier,Bus,2021-05-01,202105,SAT.,140.8,5
21,,21 - CORAOPOLIS,Collier,Bus,2021-05-01,202105,SAT.,380.4,5
22,,22 - MCCOY,Collier,Bus,2021-05-01,202105,SAT.,249.6,5
24,,24 - WEST PARK,Collier,Bus,2021-05-01,202105,SAT.,674.6,5
26,,26 - CHARTIERS,Collier,Bus,2021-05-01,202105,SAT.,328.4,5
27,,27 - FAIRYWOOD,Collier,Bus,2021-05-01,202105,SAT.,375.8,5
