route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
86,,86 - LIBERTY,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.6648,Clever
87,,87 - FRIENDSHIP,East Liberty,Bus,2022-06-01,202206,SAT.,0.4558,Clever
87,,87 - FRIENDSHIP,East Liberty,Bus,2022-06-01,202206,SUN.,0.7436,Clever
87,,87 - FRIENDSHIP,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.6651,Clever
88,,88 - PENN,East Liberty,Bus,2022-06-01,202206,SAT.,0.652,Clever
88,,88 - PENN,East Liberty,Bus,2022-06-01,202206,SUN.,0.6612,Clever
88,,88 - PENN,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.6587,Clever
89,,89 - GARFIELD COMMONS,East Liberty,Bus,2022-06-01,202206,SAT.,0.8256,Clever
89,,89 - GARFIELD COMMONS,East Liberty,Bus,2022-06-01,202206,SUN.,0.9415,Clever
89,,89 - GARFIELD COMMONS,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.8222,Clever
91,,91 - BUTLER STREET,Ross,Bus,2022-06-01,202206,SAT.,0.5457,Clever
91,,91 - BUTLER STREET,Ross,Bus,2022-06-01,202206,SUN.,0.5787,Clever
91,,91 - BUTLER STREET,Ross,Bus,2022-06-01,202206,WEEKDAY,0.5831,Clever
93,,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2022-06-01,202206,SAT.,0.7065,Clever
93,,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2022-06-01,202206,SUN.,0.7126,Clever
93,,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.6949,Clever
BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2022-06-01,202206,SAT.,0.8212,Clever
BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2022-06-01,202206,SUN.,0.8906,Clever
BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2022-06-01,202206,WEEKDAY,0.875,Clever
G2,,G2 - WEST BUSWAY,Collier,Bus,2022-06-01,202206,SAT.,0.7836,Clever
G2,,G2 - WEST BUSWAY,Collier,Bus,2022-06-01,202206,SUN.,0.8462,Clever
G2,,G2 - WEST BUSWAY,Collier,Bus,2022-06-01,202206,WEEKDAY,0.8187,Clever
G3,,G3 - MOON FLYER,Collier,Bus,2022-06-01,202206,WEEKDAY,0.7167,Clever
G31,,G31 - BRIDGEVILLE FLYER,Collier,Bus,2022-06-01,202206,WEEKDAY,0.7127,Clever
O1,,O1 - ROSS FLYER,Ross,Bus,2022-06-01,202206,WEEKDAY,0.6649,Clever
O12,,O12 - MCKNIGHT FLYER,Ross,Bus,2022-06-01,202206,WEEKDAY,0.6236,Clever
O5,,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2022-06-01,202206,WEEKDAY,0.6453,Clever
P1,,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2022-06-01,202206,SAT.,0.7821,Clever
P1,,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2022-06-01,202206,SUN.,0.8336,Clever
P1,,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.8816,Clever
P10,,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.6066,Clever
P12,,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.7052,Clever
P13,,P13 - MOUNT ROYAL FLYER,Ross,Bus,2022-06-01,202206,WEEKDAY,0.6086,Clever
P16,,P16 - PENN HILLS FLYER,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.6125,Clever
P17,,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.7243,Clever
P2,,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.8778,Clever
P3,,P3 - EAST BUSWAY-OAKLAND,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.9319,Clever
P67,,P67 - MONROEVILLE FLYER,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.6429,Clever
P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2022-06-01,202206,SAT.,0.6896,Clever
P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2022-06-01,202206,SUN.,0.8598,Clever
P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.7485,Clever
P69,,P69 - TRAFFORD FLYER,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.7567,Clever
P7,,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.7592,Clever
P71,,P71 - SWISSVALE FLYER,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.8097,Clever
P76,,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.7826,Clever
P78,,P78 - OAKMONT FLYER,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.5134,Clever
RED,,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2022-06-01,202206,SAT.,0.8461,Clever
RED,,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2022-06-01,202206,SUN.,0.8653,Clever
RED,,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2022-06-01,202206,WEEKDAY,0.846,Clever
SLVR,,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2022-06-01,202206,SAT.,0.7898,Clever
SLVR,,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2022-06-01,202206,SUN.,0.9288,Clever
SLVR,,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2022-06-01,202206,WEEKDAY,0.8536,Clever
Y1,,Y1 - LARGE FLYER,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.6695,Clever
Y45,,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.7777,Clever
Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2022-06-01,202206,SAT.,0.7567,Clever
Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2022-06-01,202206,SUN.,0.7127,Clever
Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.7108,Clever
Y47,,Y47 - CURRY FLYER,West Mifflin,Bus,2022-06-01,202206,SAT.,0.6888,Clever
Y47,,Y47 - CURRY FLYER,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.6991,Clever
Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2022-06-01,202206,SAT.,0.7287,Clever
Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2022-06-01,202206,SUN.,0.775,Clever
Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.7172,Clever
1,,1 - FREEPORT ROAD,Ross,Bus,2022-06-01,202206,SAT.,0.5348,Clever
1,,1 - FREEPORT ROAD,Ross,Bus,2022-06-01,202206,SUN.,0.4039,Clever
1,,1 - FREEPORT ROAD,Ross,Bus,2022-06-01,202206,WEEKDAY,0.6357,Clever
11,,11 - FINEVIEW,Ross,Bus,2022-06-01,202206,SAT.,0.6214,Clever
11,,11 - FINEVIEW,Ross,Bus,2022-06-01,202206,SUN.,0.5294,Clever
11,,11 - FINEVIEW,Ross,Bus,2022-06-01,202206,WEEKDAY,0.7501,Clever
12,,12 - MCKNIGHT,Ross,Bus,2022-06-01,202206,SAT.,0.5606,Clever
12,,12 - MCKNIGHT,Ross,Bus,2022-06-01,202206,SUN.,0.5955,Clever
12,,12 - MCKNIGHT,Ross,Bus,2022-06-01,202206,WEEKDAY,0.6504,Clever
13,,13 - BELLEVUE,Ross,Bus,2022-06-01,202206,SAT.,0.5946,Clever
13,,13 - BELLEVUE,Ross,Bus,2022-06-01,202206,SUN.,0.6098,Clever
13,,13 - BELLEVUE,Ross,Bus,2022-06-01,202206,WEEKDAY,0.7232,Clever
14,,14 - OHIO VALLEY,Ross,Bus,2022-06-01,202206,SAT.,0.7514,Clever
14,,14 - OHIO VALLEY,Ross,Bus,2022-06-01,202206,SUN.,0.7266,Clever
14,,14 - OHIO VALLEY,Ross,Bus,2022-06-01,202206,WEEKDAY,0.7149,Clever
15,,15 - CHARLES,Ross,Bus,2022-06-01,202206,SAT.,0.4835,Clever
15,,15 - CHARLES,Ross,Bus,2022-06-01,202206,SUN.,0.6845,Clever
15,,15 - CHARLES,Ross,Bus,2022-06-01,202206,WEEKDAY,0.7312,Clever
16,,16 - BRIGHTON,Ross,Bus,2022-06-01,202206,SAT.,0.5816,Clever
16,,16 - BRIGHTON,Ross,Bus,2022-06-01,202206,SUN.,0.6243,Clever
16,,16 - BRIGHTON,Ross,Bus,2022-06-01,202206,WEEKDAY,0.7186,Clever
17,,17 - SHADELAND,Ross,Bus,2022-06-01,202206,SAT.,0.5502,Clever
17,,17 - SHADELAND,Ross,Bus,2022-06-01,202206,SUN.,0.7372,Clever
17,,17 - SHADELAND,Ross,Bus,2022-06-01,202206,WEEKDAY,0.6522,Clever
18,,18 - MANCHESTER,Ross,Bus,2022-06-01,202206,WEEKDAY,0.8662,Clever
19L,,19L - EMSWORTH LIMITED,Ross,Bus,2022-06-01,202206,WEEKDAY,0.7278,Clever
2,,2 - MOUNT ROYAL,Ross,Bus,2022-06-01,202206,SAT.,0.5777,Clever
2,,2 - MOUNT ROYAL,Ross,Bus,2022-06-01,202206,SUN.,0.685,Clever
2,,2 - MOUNT ROYAL,Ross,Bus,2022-06-01,202206,WEEKDAY,0.5682,Clever
20,,20 - KENNEDY,Collier,Bus,2022-06-01,202206,SAT.,0.7535,Clever
20,,20 - KENNEDY,Collier,Bus,2022-06-01,202206,SUN.,0.7662,Clever
20,,20 - KENNEDY,Collier,Bus,2022-06-01,202206,WEEKDAY,0.6055,Clever
21,,21 - CORAOPOLIS,Collier,Bus,2022-06-01,202206,SAT.,0.6562,Clever
21,,21 - CORAOPOLIS,Collier,Bus,2022-06-01,202206,SUN.,0.7093,Clever
21,,21 - CORAOPOLIS,Collier,Bus,2022-06-01,202206,WEEKDAY,0.6997,Clever
22,,22 - MCCOY,Collier,Bus,2022-06-01,202206,SAT.,0.756,Clever
22,,22 - MCCOY,Collier,Bus,2022-06-01,202206,SUN.,0.7083,Clever
22,,22 - MCCOY,Collier,Bus,2022-06-01,202206,WEEKDAY,0.7489,Clever
24,,24 - WEST PARK,Collier,Bus,2022-06-01,202206,SAT.,0.5813,Clever
24,,24 - WEST PARK,Collier,Bus,2022-06-01,202206,SUN.,0.7283,Clever
24,,24 - WEST PARK,Collier,Bus,2022-06-01,202206,WEEKDAY,0.7493,Clever
26,,26 - CHARTIERS,Collier,Bus,2022-06-01,202206,SAT.,0.7637,Clever
26,,26 - CHARTIERS,Collier,Bus,2022-06-01,202206,SUN.,0.7884,Clever
26,,26 - CHARTIERS,Collier,Bus,2022-06-01,202206,WEEKDAY,0.7961,Clever
27,,27 - FAIRYWOOD,Collier,Bus,2022-06-01,202206,SAT.,0.8227,Clever
27,,27 - FAIRYWOOD,Collier,Bus,2022-06-01,202206,SUN.,0.7376,Clever
27,,27 - FAIRYWOOD,Collier,Bus,2022-06-01,202206,WEEKDAY,0.8053,Clever
28X,,28X - AIRPORT FLYER,East Liberty,Bus,2022-06-01,202206,SAT.,0.7161,Clever
28X,,28X - AIRPORT FLYER,East Liberty,Bus,2022-06-01,202206,SUN.,0.7914,Clever
28X,,28X - AIRPORT FLYER,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.66,Clever
29,,29 - ROBINSON,Collier,Bus,2022-06-01,202206,SAT.,0.4394,Clever
29,,29 - ROBINSON,Collier,Bus,2022-06-01,202206,SUN.,0.6372,Clever
29,,29 - ROBINSON,Collier,Bus,2022-06-01,202206,WEEKDAY,0.6106,Clever
31,,31 - BRIDGEVILLE,Collier,Bus,2022-06-01,202206,SAT.,0.4361,Clever
31,,31 - BRIDGEVILLE,Collier,Bus,2022-06-01,202206,SUN.,0.654,Clever
31,,31 - BRIDGEVILLE,Collier,Bus,2022-06-01,202206,WEEKDAY,0.7157,Clever
36,,36 - BANKSVILLE,Collier,Bus,2022-06-01,202206,SAT.,0.4946,Clever
36,,36 - BANKSVILLE,Collier,Bus,2022-06-01,202206,SUN.,0.6439,Clever
36,,36 - BANKSVILLE,Collier,Bus,2022-06-01,202206,WEEKDAY,0.69,Clever
38,,38 - GREEN TREE,Collier,Bus,2022-06-01,202206,SAT.,0.665,Clever
38,,38 - GREEN TREE,Collier,Bus,2022-06-01,202206,SUN.,0.7402,Clever
38,,38 - GREEN TREE,Collier,Bus,2022-06-01,202206,WEEKDAY,0.745,Clever
39,,39 - BROOKLINE,Collier,Bus,2022-06-01,202206,SAT.,0.8129,Clever
39,,39 - BROOKLINE,Collier,Bus,2022-06-01,202206,SUN.,0.8016,Clever
39,,39 - BROOKLINE,Collier,Bus,2022-06-01,202206,WEEKDAY,0.7774,Clever
4,,4 - TROY HILL,Ross,Bus,2022-06-01,202206,SAT.,0.6577,Clever
4,,4 - TROY HILL,Ross,Bus,2022-06-01,202206,SUN.,0.515,Clever
4,,4 - TROY HILL,Ross,Bus,2022-06-01,202206,WEEKDAY,0.7265,Clever
40,,40 - MOUNT WASHINGTON,Collier,Bus,2022-06-01,202206,SAT.,0.7719,Clever
40,,40 - MOUNT WASHINGTON,Collier,Bus,2022-06-01,202206,SUN.,0.8721,Clever
40,,40 - MOUNT WASHINGTON,Collier,Bus,2022-06-01,202206,WEEKDAY,0.7816,Clever
41,,41 - BOWER HILL,Collier,Bus,2022-06-01,202206,SAT.,0.7557,Clever
41,,41 - BOWER HILL,Collier,Bus,2022-06-01,202206,SUN.,0.757,Clever
41,,41 - BOWER HILL,Collier,Bus,2022-06-01,202206,WEEKDAY,0.7691,Clever
43,,43 - BAILEY,Collier,Bus,2022-06-01,202206,SAT.,0.7395,Clever
43,,43 - BAILEY,Collier,Bus,2022-06-01,202206,SUN.,0.8047,Clever
43,,43 - BAILEY,Collier,Bus,2022-06-01,202206,WEEKDAY,0.7863,Clever
44,,44 - VIA KNOXVILLE,Collier,Bus,2022-06-01,202206,SAT.,0.6881,Clever
44,,44 - VIA KNOXVILLE,Collier,Bus,2022-06-01,202206,SUN.,0.8517,Clever
44,,44 - VIA KNOXVILLE,Collier,Bus,2022-06-01,202206,WEEKDAY,0.7589,Clever
48,,48 - ARLINGTON,Collier,Bus,2022-06-01,202206,SAT.,0.749,Clever
48,,48 - ARLINGTON,Collier,Bus,2022-06-01,202206,SUN.,0.7469,Clever
48,,48 - ARLINGTON,Collier,Bus,2022-06-01,202206,WEEKDAY,0.6811,Clever
51,,51 - CARRICK,West Mifflin,Bus,2022-06-01,202206,SAT.,0.656,Clever
51,,51 - CARRICK,West Mifflin,Bus,2022-06-01,202206,SUN.,0.6827,Clever
51,,51 - CARRICK,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.6959,Clever
51L,,51L - CARRICK LIMITED,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.7768,Clever
52L,,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.6623,Clever
53,,53 - HOMESTEAD PARK,West Mifflin,Bus,2022-06-01,202206,SAT.,0.6413,Clever
53,,53 - HOMESTEAD PARK,West Mifflin,Bus,2022-06-01,202206,SUN.,0.6667,Clever
53L,,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.6486,Clever
54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2022-06-01,202206,SAT.,0.6627,Clever
54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2022-06-01,202206,SUN.,0.6773,Clever
54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2022-06-01,202206,WEEKDAY,0.6502,Clever
55,,55 - GLASSPORT,West Mifflin,Bus,2022-06-01,202206,SAT.,0.6462,Clever
55,,55 - GLASSPORT,West Mifflin,Bus,2022-06-01,202206,SUN.,0.6423,Clever
55,,55 - GLASSPORT,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.7141,Clever
56,,56 - LINCOLN PLACE,West Mifflin,Bus,2022-06-01,202206,SAT.,0.5669,Clever
56,,56 - LINCOLN PLACE,West Mifflin,Bus,2022-06-01,202206,SUN.,0.6819,Clever
56,,56 - LINCOLN PLACE,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.6531,Clever
57,,57 - HAZELWOOD,West Mifflin,Bus,2022-06-01,202206,SAT.,0.6684,Clever
57,,57 - HAZELWOOD,West Mifflin,Bus,2022-06-01,202206,SUN.,0.7382,Clever
57,,57 - HAZELWOOD,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.6261,Clever
58,,58 - GREENFIELD,East Liberty,Bus,2022-06-01,202206,SAT.,0.8073,Clever
58,,58 - GREENFIELD,East Liberty,Bus,2022-06-01,202206,SUN.,0.4896,Clever
58,,58 - GREENFIELD,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.6923,Clever
59,,59 - MON VALLEY,West Mifflin,Bus,2022-06-01,202206,SAT.,0.6153,Clever
59,,59 - MON VALLEY,West Mifflin,Bus,2022-06-01,202206,SUN.,0.6569,Clever
59,,59 - MON VALLEY,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.6926,Clever
6,,6 - SPRING HILL,Ross,Bus,2022-06-01,202206,SAT.,0.7178,Clever
6,,6 - SPRING HILL,Ross,Bus,2022-06-01,202206,SUN.,0.6425,Clever
6,,6 - SPRING HILL,Ross,Bus,2022-06-01,202206,WEEKDAY,0.7196,Clever
60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2022-06-01,202206,SAT.,0.7293,Clever
60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2022-06-01,202206,SUN.,0.802,Clever
60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.7521,Clever
61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2022-06-01,202206,SAT.,0.5965,Clever
61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2022-06-01,202206,SUN.,0.6011,Clever
61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.5647,Clever
61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2022-06-01,202206,SAT.,0.555,Clever
61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2022-06-01,202206,SUN.,0.5284,Clever
61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.4846,Clever
61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2022-06-01,202206,SAT.,0.5714,Clever
61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2022-06-01,202206,SUN.,0.6128,Clever
61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.5845,Clever
61D,,61D - MURRAY,West Mifflin,Bus,2022-06-01,202206,SAT.,0.7004,Clever
61D,,61D - MURRAY,West Mifflin,Bus,2022-06-01,202206,SUN.,0.6726,Clever
61D,,61D - MURRAY,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.6623,Clever
64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2022-06-01,202206,SAT.,0.7259,Clever
64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2022-06-01,202206,SUN.,0.6613,Clever
64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.7441,Clever
65,,65 - SQUIRREL HILL,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.739,Clever
67,,67 - MONROEVILLE,East Liberty,Bus,2022-06-01,202206,SAT.,0.6645,Clever
67,,67 - MONROEVILLE,East Liberty,Bus,2022-06-01,202206,SUN.,0.68,Clever
67,,67 - MONROEVILLE,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.6426,Clever
69,,69 - TRAFFORD,East Liberty,Bus,2022-06-01,202206,SAT.,0.7393,Clever
69,,69 - TRAFFORD,East Liberty,Bus,2022-06-01,202206,SUN.,0.682,Clever
69,,69 - TRAFFORD,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.5896,Clever
7,,7 - SPRING GARDEN,Ross,Bus,2022-06-01,202206,WEEKDAY,0.8015,Clever
71,,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.7402,Clever
71A,,71A - NEGLEY,East Liberty,Bus,2022-06-01,202206,SAT.,0.6827,Clever
71A,,71A - NEGLEY,East Liberty,Bus,2022-06-01,202206,SUN.,0.5501,Clever
71A,,71A - NEGLEY,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.6123,Clever
71B,,71B - HIGHLAND PARK,East Liberty,Bus,2022-06-01,202206,SAT.,0.7435,Clever
71B,,71B - HIGHLAND PARK,East Liberty,Bus,2022-06-01,202206,SUN.,0.6634,Clever
71B,,71B - HIGHLAND PARK,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.6216,Clever
71C,,71C - POINT BREEZE,East Liberty,Bus,2022-06-01,202206,SAT.,0.6358,Clever
71C,,71C - POINT BREEZE,East Liberty,Bus,2022-06-01,202206,SUN.,0.619,Clever
71C,,71C - POINT BREEZE,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.5516,Clever
71D,,71D - HAMILTON,East Liberty,Bus,2022-06-01,202206,SAT.,0.7181,Clever
71D,,71D - HAMILTON,East Liberty,Bus,2022-06-01,202206,SUN.,0.7348,Clever
71D,,71D - HAMILTON,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.6324,Clever
74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2022-06-01,202206,SAT.,0.637,Clever
74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2022-06-01,202206,SUN.,0.9062,Clever
74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.7204,Clever
75,,75 - ELLSWORTH,East Liberty,Bus,2022-06-01,202206,SAT.,0.7268,Clever
75,,75 - ELLSWORTH,East Liberty,Bus,2022-06-01,202206,SUN.,0.6334,Clever
75,,75 - ELLSWORTH,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.7503,Clever
77,,77 - PENN HILLS,East Liberty,Bus,2022-06-01,202206,SAT.,0.7052,Clever
77,,77 - PENN HILLS,East Liberty,Bus,2022-06-01,202206,SUN.,0.8524,Clever
77,,77 - PENN HILLS,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.554,Clever
79,,79 - EAST HILLS,East Liberty,Bus,2022-06-01,202206,SAT.,0.6349,Clever
79,,79 - EAST HILLS,East Liberty,Bus,2022-06-01,202206,SUN.,0.5849,Clever
79,,79 - EAST HILLS,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.7338,Clever
8,,8 - PERRYSVILLE,Ross,Bus,2022-06-01,202206,SAT.,0.6405,Clever
8,,8 - PERRYSVILLE,Ross,Bus,2022-06-01,202206,SUN.,0.7113,Clever
8,,8 - PERRYSVILLE,Ross,Bus,2022-06-01,202206,WEEKDAY,0.7521,Clever
81,,81 - OAK HILL,West Mifflin,Bus,2022-06-01,202206,SAT.,0.7761,Clever
81,,81 - OAK HILL,West Mifflin,Bus,2022-06-01,202206,SUN.,0.7711,Clever
81,,81 - OAK HILL,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.7631,Clever
82,,82 - LINCOLN,East Liberty,Bus,2022-06-01,202206,SAT.,0.6519,Clever
82,,82 - LINCOLN,East Liberty,Bus,2022-06-01,202206,SUN.,0.5737,Clever
82,,82 - LINCOLN,East Liberty,Bus,2022-06-01,202206,WEEKDAY,0.622,Clever
83,,83 - BEDFORD HILL,West Mifflin,Bus,2022-06-01,202206,SAT.,0.7206,Clever
83,,83 - BEDFORD HILL,West Mifflin,Bus,2022-06-01,202206,SUN.,0.7533,Clever
55,,55 - GLASSPORT,West Mifflin,Bus,2022-07-01,202207,SUN.,0.4748,Clever
55,,55 - GLASSPORT,West Mifflin,Bus,2022-07-01,202207,WEEKDAY,0.6255,Clever
56,,56 - LINCOLN PLACE,West Mifflin,Bus,2022-07-01,202207,SAT.,0.4486,Clever
56,,56 - LINCOLN PLACE,West Mifflin,Bus,2022-07-01,202207,SUN.,0.3844,Clever
56,,56 - LINCOLN PLACE,West Mifflin,Bus,2022-07-01,202207,WEEKDAY,0.4782,Clever
57,,57 - HAZELWOOD,West Mifflin,Bus,2022-07-01,202207,SAT.,0.6528,Clever
57,,57 - HAZELWOOD,West Mifflin,Bus,2022-07-01,202207,SUN.,0.7442,Clever
57,,57 - HAZELWOOD,West Mifflin,Bus,2022-07-01,202207,WEEKDAY,0.6065,Clever
58,,58 - GREENFIELD,East Liberty,Bus,2022-07-01,202207,SAT.,0.7418,Clever
58,,58 - GREENFIELD,East Liberty,Bus,2022-07-01,202207,SUN.,0.8903,Clever
58,,58 - GREENFIELD,East Liberty,Bus,2022-07-01,202207,WEEKDAY,0.6639,Clever
59,,59 - MON VALLEY,West Mifflin,Bus,2022-07-01,202207,SAT.,0.6611,Clever
59,,59 - MON VALLEY,West Mifflin,Bus,2022-07-01,202207,SUN.,0.639,Clever
59,,59 - MON VALLEY,West Mifflin,Bus,2022-07-01,202207,WEEKDAY,0.6611,Clever
6,,6 - SPRING HILL,Ross,Bus,2022-07-01,202207,SAT.,0.5914,Clever
6,,6 - SPRING HILL,Ross,Bus,2022-07-01,202207,SUN.,0.6861,Clever
6,,6 - SPRING HILL,Ross,Bus,2022-07-01,202207,WEEKDAY,0.7345,Clever
60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2022-07-01,202207,SAT.,0.7655,Clever
60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2022-07-01,202207,SUN.,0.7945,Clever
60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2022-07-01,202207,WEEKDAY,0.7777,Clever
61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2022-07-01,202207,SAT.,0.6629,Clever
61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2022-07-01,202207,SUN.,0.6899,Clever
61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2022-07-01,202207,WEEKDAY,0.6487,Clever
61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2022-07-01,202207,SAT.,0.668,Clever
61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2022-07-01,202207,SUN.,0.7298,Clever
61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2022-07-01,202207,WEEKDAY,0.5753,Clever
61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2022-07-01,202207,SAT.,0.6902,Clever
61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2022-07-01,202207,SUN.,0.6695,Clever
61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2022-07-01,202207,WEEKDAY,0.5956,Clever
61D,,61D - MURRAY,West Mifflin,Bus,2022-07-01,202207,SAT.,0.6463,Clever
61D,,61D - MURRAY,West Mifflin,Bus,2022-07-01,202207,SUN.,0.6688,Clever
61D,,61D - MURRAY,West Mifflin,Bus,2022-07-01,202207,WEEKDAY,0.609,Clever
